DATAFLOW,FREQ,REF_AREA,DATA_TYPE,MEASURE,SEX,AGE,EDU_LEV_HIGHEST,LABOUR_PROFESS_STATUS_B,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_MEASURE,NOTE_SEX,NOTE_AGE,NOTE_EDU_LEV_HIGHEST,NOTE_LABOUR_PROFESS_STATUS_B,NOTE_TIME_PERIOD,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_POLICQ,THV,9,Y55-59,99,99,2023,1482,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_POLICQ,THV,9,Y60-64,99,99,2023,1293,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_POLICQ,THV,9,Y65-74,99,99,2023,2040,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_POLICV,HSC,1,Y_GE14,99,99,2023,53.1,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_POLICV,HSC,1,Y_GE75,99,99,2023,59.8,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_POLICV,HSC,1,Y14-17,99,99,2023,53.2,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_POLICV,HSC,1,Y18-19,99,99,2023,48.9,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_POLICV,HSC,1,Y20-24,99,99,2023,47.5,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_POLICV,HSC,1,Y25-34,99,99,2023,45.7,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_POLICV,HSC,1,Y35-44,99,99,2023,48.9,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_POLICV,HSC,1,Y45-54,99,99,2023,52.9,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_POLICV,HSC,1,Y55-59,99,99,2023,55.8,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_POLICV,HSC,1,Y60-64,99,99,2023,57.8,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_POLICV,HSC,1,Y65-74,99,99,2023,57.3,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_POLICV,HSC,2,Y_GE14,99,99,2023,54.7,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_POLICV,HSC,2,Y_GE75,99,99,2023,59.7,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_POLICV,HSC,2,Y14-17,99,99,2023,53.6,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_POLICV,HSC,2,Y18-19,99,99,2023,51.2,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_POLICV,HSC,2,Y20-24,99,99,2023,49.7,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_POLICV,HSC,2,Y25-34,99,99,2023,46.6,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_POLICV,HSC,2,Y35-44,99,99,2023,50.1,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_POLICV,HSC,2,Y45-54,99,99,2023,54.9,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_POLICV,HSC,2,Y55-59,99,99,2023,56.8,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_POLICV,HSC,2,Y60-64,99,99,2023,58.3,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_POLICV,HSC,2,Y65-74,99,99,2023,59.2,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_POLICV,HSC,9,Y_GE14,99,99,2023,53.9,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_POLICV,HSC,9,Y_GE75,99,99,2023,59.7,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_POLICV,HSC,9,Y14-17,99,99,2023,53.4,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_POLICV,HSC,9,Y18-19,99,99,2023,50.1,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_POLICV,HSC,9,Y20-24,99,99,2023,48.5,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_POLICV,HSC,9,Y25-34,99,99,2023,46.1,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_POLICV,HSC,9,Y35-44,99,99,2023,49.5,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_POLICV,HSC,9,Y45-54,99,99,2023,53.9,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_POLICV,HSC,9,Y55-59,99,99,2023,56.3,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_POLICV,HSC,9,Y60-64,99,99,2023,58.1,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_POLICV,HSC,9,Y65-74,99,99,2023,58.3,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_POLICV,THV,1,Y_GE14,99,99,2023,13317,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_POLICV,THV,1,Y_GE75,99,99,2023,1721,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_POLICV,THV,1,Y14-17,99,99,2023,644,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_POLICV,THV,1,Y18-19,99,99,2023,285,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_POLICV,THV,1,Y20-24,99,99,2023,710,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_POLICV,THV,1,Y25-34,99,99,2023,1437,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_POLICV,THV,1,Y35-44,99,99,2023,1727,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_POLICV,THV,1,Y45-54,99,99,2023,2411,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_POLICV,THV,1,Y55-59,99,99,2023,1313,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_POLICV,THV,1,Y60-64,99,99,2023,1162,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_POLICV,THV,1,Y65-74,99,99,2023,1908,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_POLICV,THV,2,Y_GE14,99,99,2023,14577,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_POLICV,THV,2,Y_GE75,99,99,2023,2526,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_POLICV,THV,2,Y14-17,99,99,2023,567,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_POLICV,THV,2,Y18-19,99,99,2023,311,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_POLICV,THV,2,Y20-24,99,99,2023,701,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_POLICV,THV,2,Y25-34,99,99,2023,1399,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_POLICV,THV,2,Y35-44,99,99,2023,1764,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_POLICV,THV,2,Y45-54,99,99,2023,2549,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_POLICV,THV,2,Y55-59,99,99,2023,1399,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_POLICV,THV,2,Y60-64,99,99,2023,1233,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_POLICV,THV,2,Y65-74,99,99,2023,2130,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_POLICV,THV,9,Y_GE14,99,99,2023,27894,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_POLICV,THV,9,Y_GE75,99,99,2023,4247,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_POLICV,THV,9,Y14-17,99,99,2023,1211,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_POLICV,THV,9,Y18-19,99,99,2023,596,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_POLICV,THV,9,Y20-24,99,99,2023,1410,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_POLICV,THV,9,Y25-34,99,99,2023,2836,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_POLICV,THV,9,Y35-44,99,99,2023,3491,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_POLICV,THV,9,Y45-54,99,99,2023,4959,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_POLICV,THV,9,Y55-59,99,99,2023,2712,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_POLICV,THV,9,Y60-64,99,99,2023,2394,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_POLICV,THV,9,Y65-74,99,99,2023,4038,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,HSC,1,Y_GE14,99,99,2023,37.8,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,HSC,1,Y_GE75,99,99,2023,39.3,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,HSC,1,Y14-17,99,99,2023,41,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,HSC,1,Y18-19,99,99,2023,39.3,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,HSC,1,Y20-24,99,99,2023,39.7,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,HSC,1,Y25-34,99,99,2023,37,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,HSC,1,Y35-44,99,99,2023,37,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,HSC,1,Y45-54,99,99,2023,37.8,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,HSC,1,Y55-59,99,99,2023,36.7,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,HSC,1,Y60-64,99,99,2023,35.5,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,HSC,1,Y65-74,99,99,2023,37.8,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,HSC,2,Y_GE14,99,99,2023,39.1,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,HSC,2,Y_GE75,99,99,2023,40.3,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,HSC,2,Y14-17,99,99,2023,42.9,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,HSC,2,Y18-19,99,99,2023,39.7,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,HSC,2,Y20-24,99,99,2023,37.3,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,HSC,2,Y25-34,99,99,2023,41.2,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,HSC,2,Y35-44,99,99,2023,38.1,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,HSC,2,Y45-54,99,99,2023,37.7,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,HSC,2,Y55-59,99,99,2023,37.2,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,HSC,2,Y60-64,99,99,2023,38,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,HSC,2,Y65-74,99,99,2023,39.9,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,HSC,9,Y_GE14,99,99,2023,38.4,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,HSC,9,Y_GE75,99,99,2023,39.9,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,HSC,9,Y14-17,99,99,2023,41.9,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,HSC,9,Y18-19,99,99,2023,39.5,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,HSC,9,Y20-24,99,99,2023,38.6,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,HSC,9,Y25-34,99,99,2023,39.1,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,HSC,9,Y35-44,99,99,2023,37.6,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,HSC,9,Y45-54,99,99,2023,37.7,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,HSC,9,Y55-59,99,99,2023,37,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,HSC,9,Y60-64,99,99,2023,36.8,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,HSC,9,Y65-74,99,99,2023,38.9,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,THV,1,Y_GE14,99,99,2023,9485,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,THV,1,Y_GE75,99,99,2023,1130,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,THV,1,Y14-17,99,99,2023,497,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,THV,1,Y18-19,99,99,2023,229,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,THV,1,Y20-24,99,99,2023,593,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,THV,1,Y25-34,99,99,2023,1163,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,THV,1,Y35-44,99,99,2023,1308,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,THV,1,Y45-54,99,99,2023,1726,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,THV,1,Y55-59,99,99,2023,863,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,THV,1,Y60-64,99,99,2023,714,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,THV,1,Y65-74,99,99,2023,1261,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,THV,2,Y_GE14,99,99,2023,10408,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,THV,2,Y_GE75,99,99,2023,1704,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,THV,2,Y14-17,99,99,2023,453,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,THV,2,Y18-19,99,99,2023,241,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,THV,2,Y20-24,99,99,2023,527,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,THV,2,Y25-34,99,99,2023,1237,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,THV,2,Y35-44,99,99,2023,1339,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,THV,2,Y45-54,99,99,2023,1749,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,THV,2,Y55-59,99,99,2023,917,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,THV,2,Y60-64,99,99,2023,804,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,THV,2,Y65-74,99,99,2023,1437,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,THV,9,Y_GE14,99,99,2023,19893,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,THV,9,Y_GE75,99,99,2023,2834,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,THV,9,Y14-17,99,99,2023,950,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,THV,9,Y18-19,99,99,2023,470,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,THV,9,Y20-24,99,99,2023,1120,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,THV,9,Y25-34,99,99,2023,2400,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,THV,9,Y35-44,99,99,2023,2647,,,,,,,,,,,,,
